title	date	journal	url	EMOBON_publication
Faculty Opinions recommendation of Phaeobacter inhibens induces apoptosis-like programmed cell death in calcifying Emiliania huxleyi.	2019	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.735371191.793559178	No
Faculty Opinions recommendation of Diatom Resting Stages in Surface Sediments: A Pilot Study Comparing Next Generation Sequencing and Serial Dilution Cultures.	2019	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.735858547.793560892	No
Faculty Opinions recommendation of Development of axon-target specificity of ponto-cerebellar afferents.	2011	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature	https://doi.org/10.3410/f.9578957.10239054	No
Accessing bioactive potential of cave bacterial extracts	2018	ARPHA Conference Abstracts	https://doi.org/10.3897/aca.1.e30109	No
A new species of shrimp of the genus Anachlorocurtis Hayashi, 1975 from the Red Sea, with range extension of A. commensalis Hayashi, 1975 (Crustacea, Decapoda, Pandalidae)	2014	ZooKeys	https://doi.org/10.3897/zookeys.407.7457	No
DNA barcoding reveals twelve lineages with properties of phylogenetic and biological species within Melitaea didyma sensu lato (Lepidoptera, Nymphalidae)	2015	ZooKeys	https://doi.org/10.3897/zookeys.538.6605	No
Nomenclatural checklist for Acromegalomma species (Annelida, Sabellidae), a nomen novum replacement for the junior homonym Megalomma Johansson, 1926	2017	ZooKeys	https://doi.org/10.3897/zookeys.677.12030	No
Brève histoire de la qualité dans la politique européenne de l'enseignement supérieur : analyse des discours sur la qualité et de leurs conséquences sur les changements de politique	2010	Éducation et sociétés	https://doi.org/10.3917/es.024.0079	No
Le modèle de l’ordre des Minimes à la fin du xviie siècle	2010	Saint François de Paule et les Minimes en France de la fin du XVe au XVIIIe siècle	https://doi.org/10.4000/books.pufr.2664	No
Chapitre 3. La fièvre de la houille blanche dans le grand Sud-Ouest (1919-1945)	2015	Les concessions hydroélectriques dans le grand Sud-Ouest	https://doi.org/10.4000/books.septentrion.11225	No
Adaptation aux changements climatiques en milieu urbain et approche globale des trames vertes	2012	VertigO	https://doi.org/10.4000/vertigo.11821	No
Jeroen Raes on the Tara-Oceans project at GSC8	2009	SciVee	https://doi.org/10.4016/12850.01	No
The Benefits You'll See With IPAF Training	2012	SciVee	https://doi.org/10.4016/38634.01	No
Hybrid Compression Facility: Low Cost Unmanned Gas Compression	2017	Offshore Technology Conference	https://doi.org/10.4043/27890-ms	No
Report of the 14th Genomic Standards Consortium Meeting, Oxford, UK, September 17-21, 2012.	2014	Standards in Genomic Sciences	https://doi.org/10.4056/sigs.4319681	No
Promoting Shared Expertise with Networked Collaboration	2014	Improving Achievement With Digital Age Best Practices	https://doi.org/10.4135/9781506374482.n3	No
Rescuing Game Theory from the Game Theorists	2019	Game Sutra: Rescuing Game Theory from The Game Theorists	https://doi.org/10.4135/9789353885694.n62	No
Genomics of Megavirus and the elusive fourth domain of Life	2012	Communicative  Integrative Biology	https://doi.org/10.4161/cib.18624	No
Filamentous brown algae infected by the marine, holocarpic oomycete Eurychasma dicksonii	2013	Plant Signaling  Behavior	https://doi.org/10.4161/psb.26367	No
Decolorization of Organic Compounds by Controlled Microalgal Culture	2017	Agrotechnology	https://doi.org/10.4172/2168-9881.1000171	No
Contrasting photoacclimation costs in ecotypes of the marine eukaryotic picoplankter Ostreococcus	2008	Limnology and Oceanography	https://doi.org/10.4319/lo.2008.53.1.0255	No
The Effects of Co-Production on Trust	2018	Co-Production and Co-Creation	https://doi.org/10.4324/9781315204956-41	No
Legal and Liability Issues Surrounding the Use of Force	2017	Guidelines for Investigating Officer-Involved Shootings, Arrest-Related Deaths, and Deaths in Custody	https://doi.org/10.4324/9781315560953-3	No
Legal and Liability Issues Surrounding the Use of Force	2018	Guidelines for Investigating Officer-Involved Shootings, Arrest-Related Deaths, and Deaths in Custody	https://doi.org/10.4324/9781315560953-3	No
Understanding the dynamics of entrepreneurial ecosystems: evidence from a longitudinal case study	2019	Handbook of Research on Techno-Entrepreneurship, Third Edition	https://doi.org/10.4337/9781786439079.00026	No
Prostaglandin A2triggers a strong oxidative burst in Laminaria: a novel defense inducer in brown algae?	2012	ALGAE	https://doi.org/10.4490/algae.2012.27.1.021	No
Morphology, molecular phylogeny, and pigment characterization of an isolate of the dinoflagellate Pelagodinium bei from Korean waters	2015	ALGAE	https://doi.org/10.4490/algae.2015.30.3.183	No
Cryptic species diversity of ochtodenes-producing Portieria species (Gigartinales, Rhodophyta) from the northwest Pacific	2018	ALGAE	https://doi.org/10.4490/algae.2018.33.7.30	No
The seaweeds Fucus vesiculosus and Ascophyllum nodosum are significant contributors to coastal iodine emissions	2013	Atmospheric Chemistry and Physics	https://doi.org/10.5194/acp-13-5255-2013	No
The time dependence of molecular iodine emission from Laminaria digitata	2009	Atmospheric and Chemistry Physics	https://doi.org/10.5194/acp-9-823-2009	No
High temperature decreases the PIC / POC ratio and increases phosphorus requirements in Coccolithus pelagicus (Haptophyta)	2014	Biogeosciences	https://doi.org/10.5194/bg-11-3531-2014	No
Tidal controls on trace gas dynamics in a seagrass meadow of the Ria Formosa lagoon (southern Portugal)	2015	Biogeosciences	https://doi.org/10.5194/bg-12-1683-2015	No
A halocarbon survey from a seagrass dominated subtropical lagoon, Ria Formosa (Portugal): flux pattern and isotopic composition	2015	Biogeosciences	https://doi.org/10.5194/bg-12-1697-2015	No
The regulation of coralline algal physiology, an in situ study of Corallina officinalis (Corallinales, Rhodophyta)	2017	Biogeosciences	https://doi.org/10.5194/bg-14-4485-2017	No
Over-calcified forms of the coccolithophore Emiliania huxleyi in high-CO2 waters are not preadapted to ocean acidification	2018	Biogeosciences	https://doi.org/10.5194/bg-15-1515-2018	No
Variable metabolic responses of Skagerrak invertebrates to low O2 and high CO2 scenarios	2018	Biogeosciences	https://doi.org/10.5194/bg-15-3717-2018	No
Methane production by three widespread marine phytoplankton species: release rates, precursor compounds, and potential relevance for the environment	2019	Biogeosciences	https://doi.org/10.5194/bg-16-4129-2019	No
Interactive comment on “Temperature affects themorphology and calcification of Emiliania huxleyi strains” by Anaid Rosas-Navarro et al.	2016	Biogeosciences Discussions	https://doi.org/10.5194/bg-2015-591-rc2	No
Interactive comment on “Iron triggers colony formation in Phaeocystis antarctica: connecting molecular mechanisms with iron biogeochemistry” by Sara J. Bender et al.	2018	Biogeosciences Discussions	https://doi.org/10.5194/bg-2017-558-rc1	No
Interactive effects of seawater carbonate chemistry, light intensity and nutrient availability on physiology and calcification of the coccolithophore Emiliania huxleyi	2018	Biogeosciences Discussions	https://doi.org/10.5194/bg-2018-11	No
Picoplankton diversity in the South-East Pacific Ocean from cultures	2008	Biogeosciences	https://doi.org/10.5194/bg-5-203-2008	No
Growth phase dependent hydrogen isotopic fractionation in alkenone-producing haptophytes	2009	Biogeosciences	https://doi.org/10.5194/bg-6-1681-2009	No
Strain-specific responses of Emiliania huxleyi to changing seawater carbonate chemistry	2009	Biogeosciences	https://doi.org/10.5194/bg-6-2637-2009	No
Diversity of cultivated and metabolically active aerobic anoxygenic phototrophic bacteria along an oligotrophic gradient in the Mediterranean Sea	2011	Biogeosciences	https://doi.org/10.5194/bg-8-1955-2011	No
Distribution of epipelagic metazooplankton across the Mediterranean Sea during the summer BOUM cruise	2011	Biogeosciences	https://doi.org/10.5194/bg-8-2159-2011	No
Diversity of cultured photosynthetic flagellates in the northeast Pacific and Arctic Oceans in summer	2012	Biogeosciences	https://doi.org/10.5194/bg-9-4553-2012	No
Preface Modeling soil system: complexity under your feet	2011	Biogeosciences	https://doi.org/10.5194/bg-special_issue128-preface	No
Contribution of dinitrogen fixation to bacterial and primary productivity in the Gulf of Aqaba (Red Sea)	2013	Biogeosciences Discussions	https://doi.org/10.5194/bgd-10-10327-2013	No
Plankton community response to Saharan dust fertilization in subtropical waters off the Canary Islands	2013	Biogeosciences Discussions	https://doi.org/10.5194/bgd-10-17275-2013	No
Interactive comment on “Technical Note: Open-paleo-data implementation pilot - The PAGES 2k special issue” by Darrell Kaufman and PAGES 2k special-issue editorial team	2018	Climate of the Past Discussions	https://doi.org/10.5194/cp-2017-157-sc3	No
Interactive comment on “Spatial variations in zooplankton community structure along the Japanese coastline in the Japan Sea: influence of the coastal current” by Taketoshi Kodama et al.	2018	Ocean Science Discussions	https://doi.org/10.5194/os-2017-91-rc1	No
Nonformal Education (PLS) Supporting Inclusive Education in Education Framework for All - Training Needs Assessment	2017	1st International Conference on Educational Sciences	https://doi.org/10.5220/0007041103610364	No
Risk Management Plan and Pharmacovigilance System. Biopharmaceuticals: Biosimilars	2011	Risk Management Trends	https://doi.org/10.5772/16246	No
Temperature-Dependent Photoregulation in Oceanic Picophytoplankton During Excessive Irradiance Exposure	2013	Photosynthesis	https://doi.org/10.5772/55256	No
ICON: International Coalition on Newspapers	2010	Choice Reviews Online	https://doi.org/10.5860/choice.47-3530	No
A guide to extant coccolithophores (Calcihaptophycidae, Haptophyta) using light microscopy.	2010	Journal of Nannoplankton Research	https://doi.org/10.58998/jnr2094	No
The morphological response of Emiliania huxleyi to seawater carbonate chemistry changes: an inter-strain comparison.	2011	Journal of Nannoplankton Research	https://doi.org/10.58998/jnr2159	No
An overview of Taxonomical Approaches for the Study of Endophytic Fungi	2018	Research Journal of Pharmacy and Technology	https://doi.org/10.5958/0974-360x.2018.00068.9	No
Joint Degrees and the Nordic Countries: Nordic Master Programme - Legal and administrative obstacles	2015	Nordic Council of Ministers, Nordic Council of Ministers Secretariat	https://doi.org/10.6027/9789289340663-15-en	No
Contributions of suboolemmal acidic vesicles and microvilli to the intracellular Ca2+ increase in the sea urchin eggs at fertilization	2019	International Journal of Biological Sciences	https://doi.org/10.7150/ijbs.28461	No
The Paths to Artificial Multicellularity: From Physics to Evolution	2016	Multicellularity	https://doi.org/10.7551/mitpress/10525.003.0015	No
Divergent mechanisms regulate conserved cardiopharyngeal development and gene expression in distantly related ascidians	2014	eLife	https://doi.org/10.7554/eLife.03728	No
Evolution of alternative biosynthetic pathways for vitamin C following plastid acquisition in photosynthetic eukaryotes	2015	eLife	https://doi.org/10.7554/eLife.06369	No
Chimeric origins of ochrophytes and haptophytes revealed through an ancient plastid proteome	2017	eLife	https://doi.org/10.7554/eLife.23717	No
A gonad-expressed opsin mediates light-induced spawning in the jellyfish Clytia	2018	eLife	https://doi.org/10.7554/eLife.29555	No
Light-dependent single-cell heterogeneity in the chloroplast redox state regulates cell fate in a marine diatom	2019	eLife	https://doi.org/10.7554/eLife.47732	No
Transdifferentiation is a driving force of regeneration in Halisarca dujardini (Demospongiae, Porifera)	2015	PeerJ	https://doi.org/10.7717/peerj.1211	No
Comparative genomics of Synechococcus and proposal of the new genus Parasynechococcus	2016	PeerJ	https://doi.org/10.7717/peerj.1522	No
Solid phase extraction and metabolic profiling of exudates from living copepods	2016	PeerJ	https://doi.org/10.7717/peerj.1529	No
Linking pangenomes and metagenomes: the Prochlorococcus metapangenome	2018	PeerJ	https://doi.org/10.7717/peerj.4320	No
Trace element profiles of the sea anemone Anemonia viridis living nearby a natural CO2 vent	2014	PeerJ	https://doi.org/10.7717/peerj.538	No
Assessment of genomic changes in a CRISPR/Cas9 Phaeodactylum tricornutum mutant through whole genome resequencing	2018	PeerJ	https://doi.org/10.7717/peerj.5507	No
In situ growth and bioerosion rates of Lophelia pertusa in a Norwegian fjord and open shelf cold-water coral habitat	2019	PeerJ	https://doi.org/10.7717/peerj.7586	No
Searching for phylogenetic patterns of Symbiodiniaceae community structure among Indo-Pacific Merulinidae corals	2019	PeerJ	https://doi.org/10.7717/peerj.7669	No
Meeting the Needs of a Changing World. A report from the 5th World Congress on Biotechnology	2014	BioDiscovery	https://doi.org/10.7750/biodiscovery.2014.12.2	No
Detection of Gametophytes in the Maerl-Forming Species Phymatolithon calcareum (Melobesioideae, Corallinales) Assessed by DNA Barcoding	2014	Cryptogamie, Algologie	https://doi.org/10.7872/crya.v35.iss1.2014.15	No
Dunaliella salina (Chlorophyceae) Affects the Quality of NaCl Crystals	2014	Cryptogamie, Algologie	https://doi.org/10.7872/crya.v35.iss3.2014.285	No
Morphospecies versus Phylospecies Concepts for Evaluating Phytoplankton Diversity: The Case of the Coccolithophores	2014	Cryptogamie, Algologie	https://doi.org/10.7872/crya.v35.iss4.2014.353	No
A Molecular and Morphological Study of Corallina Sensu lato (Corallinales, Rhodophyta) in the Atlantic Iberian Peninsula	2015	Cryptogamie, Algologie	https://doi.org/10.7872/crya.v36.iss1.2015.31	No
Assessment of Coralline Species Diversity in the European Coasts Supported by Sequencing of Type Material: The Case Study of Lithophyllum nitorum (Corallinales, Rhodophyta)	2018	Cryptogamie, Algologie	https://doi.org/10.7872/crya/v39.iss1.2018.123	No
